Accused_ID,Accused_Name,Gender,Age,Address,Contact_No,Nationality,Status,Created_At
40207,Harish Nair,Male,24,"828, Gandhi Nagar, Ludhiana",+91-9386787774,Indian,Absconding,2020-04-17
40208,Sunita Sharma,Female,54,"142, Shivaji Marg, Vasai",+91-9760663389,Indian,At Large,2022-04-06
40209,Meena Mishra,Female,57,"788, Patel Colony, Delhi",+91-9849633010,Indian,Arrested,2023-10-01
40210,Anita Tiwari,Female,58,"28, MG Road, Meerut",+91-8491108536,Indian,Convicted,2020-05-20
40211,Girish Iyer,Male,20,"663, Patel Colony, Meerut",+91-7541213654,Indian,Convicted,2019-07-14
40212,Nitin Bose,Male,27,"140, Patel Colony, Lucknow",+91-9076214012,Indian,At Large,2023-11-14
40213,Vinod Sharma,Male,55,"610, Nehru Street, Varanasi",+91-7646167684,Indian,Absconding,2021-12-11
40214,Sunita Sharma,Female,51,"104, MG Road, Faridabad",+91-7087596836,Bangladeshi,Absconding,2022-04-17
40215,Sunita Sharma,Female,38,"233, Gandhi Nagar, Ahmedabad",+91-7043754320,Indian,Convicted,2019-04-17
40216,Padma Rao,Female,61,"869, Gandhi Nagar, Visakhapatnam",+91-7830783270,Indian,Convicted,2021-11-20
40217,Sunil Chopra,Male,45,"240, Shivaji Marg, Chennai",+91-7796784850,Sri Lankan,Arrested,2023-03-23
40218,Kiran Tiwari,Male,61,"255, MG Road, Kanpur",+91-9854965210,Indian,Arrested,2020-10-29
40219,Dinesh Pillai,Male,42,"730, Patel Colony, Agra",+91-7552977133,Nepali,At Large,2023-03-08
40220,Rekha Tiwari,Female,44,"349, Patel Colony, Chennai",+91-7965824607,Indian,Arrested,2019-07-18
40221,Vinod Rao,Male,44,"772, Patel Colony, Patna",+91-8735606555,Indian,Convicted,2022-03-17
40222,Anita Mehta,Female,21,"4, Nehru Street, Visakhapatnam",+91-7364393063,Indian,Arrested,2023-01-14
40223,Sunil Iyer,Male,49,"910, Shivaji Marg, Agra",+91-7425249132,Indian,Arrested,2023-08-26
40224,Arun Das,Male,64,"884, MG Road, Kanpur",+91-9064293803,Indian,At Large,2020-09-09
40225,Deepak Patel,Male,28,"604, Shivaji Marg, Ahmedabad",+91-7119121520,Indian,Convicted,2022-08-25
40226,Nitin Shah,Male,24,"630, Shivaji Marg, Indore",+91-9154831365,Indian,Convicted,2022-03-17
40227,Sunil Gupta,Male,25,"913, Nehru Street, Rajkot",+91-7125480837,Sri Lankan,Acquitted,2022-03-17
40228,Vikram Kumar,Male,33,"548, MG Road, Visakhapatnam",+91-8402095366,Indian,At Large,2019-09-12
40229,Manoj Patel,Male,28,"93, MG Road, Bhopal",+91-8403496817,Indian,Absconding,2020-10-24
40230,Sanjay Chopra,Male,45,"141, Gandhi Nagar, Hyderabad",+91-8306581498,Indian,Arrested,2020-09-11
40231,Divya Mishra,Female,58,"330, Patel Colony, Ghaziabad",+91-9649994359,Indian,Absconding,2023-05-27
40232,Divya Pandey,Female,51,"455, Gandhi Nagar, Jaipur",+91-9509799883,Bangladeshi,Acquitted,2021-03-19
40233,Suresh Das,Male,55,"64, Gandhi Nagar, Agra",+91-7054135394,Pakistani,Acquitted,2021-10-05
40234,Priya Tiwari,Female,65,"28, Nehru Street, Bhopal",+91-8575756594,Indian,Convicted,2023-02-03
40235,Geeta Shah,Female,32,"666, Gandhi Nagar, Hyderabad",+91-9805858413,Indian,Absconding,2023-02-03
40236,Geeta Bose,Female,39,"376, Gandhi Nagar, Kolkata",+91-8369430529,Indian,Arrested,2019-05-17
40237,Ravi Nair,Male,53,"644, Patel Colony, Rajkot",+91-9276266630,Pakistani,Convicted,2021-06-16
40238,Nitin Reddy,Male,59,"318, Shivaji Marg, Faridabad",+91-7860031867,Indian,At Large,2020-06-20
40239,Sunil Gupta,Male,62,"69, Shivaji Marg, Bangalore",+91-8969351054,Indian,Absconding,2020-04-03
40240,Amit Gupta,Male,42,"378, Patel Colony, Bangalore",+91-9815631828,Indian,At Large,2020-01-27
40241,Meena Rao,Female,35,"313, Nehru Street, Visakhapatnam",+91-8044179579,Indian,At Large,2019-07-10
40242,Sanjay Kumar,Male,47,"261, Gandhi Nagar, Agra",+91-9192422335,Indian,At Large,2022-11-20
40243,Padma Iyer,Female,35,"376, Nehru Street, Thane",+91-8095167747,Indian,At Large,2023-10-07
40244,Manoj Sharma,Male,62,"2, Nehru Street, Delhi",+91-9342957870,Indian,Acquitted,2023-05-21
40245,Rekha Gupta,Female,35,"666, Nehru Street, Kolkata",+91-8551618694,Bangladeshi,Acquitted,2019-10-01
40246,Sanjay Reddy,Male,57,"712, Shivaji Marg, Srinagar",+91-7949910382,Indian,Absconding,2020-12-05
40247,Anita Verma,Female,36,"585, Patel Colony, Patna",+91-7983380066,Indian,Arrested,2019-08-13
40248,Geeta Verma,Female,48,"851, Nehru Street, Rajkot",+91-7316654370,Indian,Absconding,2020-06-12
40249,Arun Rao,Male,47,"581, Nehru Street, Ghaziabad",+91-8863985922,Indian,Acquitted,2023-10-28
40250,Padma Singh,Female,48,"83, Patel Colony, Faridabad",+91-8151756450,Indian,Absconding,2022-10-29
40251,Kiran Joshi,Male,29,"668, Nehru Street, Delhi",+91-9523791564,Indian,Convicted,2022-01-04
40252,Amit Sharma,Male,54,"646, Patel Colony, Lucknow",+91-7530828816,Indian,Arrested,2019-09-02
40253,Asha Nair,Female,60,"670, Patel Colony, Kalyan",+91-9900517285,Indian,Acquitted,2023-03-29
40254,Sunita Bose,Female,33,"74, Patel Colony, Pune",+91-9457340954,Indian,Acquitted,2023-02-03
40255,Sunita Nair,Female,39,"327, Patel Colony, Visakhapatnam",+91-8471802362,Indian,Absconding,2022-10-08
40256,Pooja Joshi,Female,39,"259, Shivaji Marg, Kanpur",+91-8676512250,Indian,At Large,2020-05-18
40257,Amit Verma,Male,65,"558, Gandhi Nagar, Mumbai",+91-8234758281,Indian,Convicted,2022-05-25
40258,Manoj Verma,Male,32,"829, Gandhi Nagar, Hyderabad",+91-7205879192,Indian,At Large,2020-08-30
40259,Anita Shah,Female,42,"513, Gandhi Nagar, Ludhiana",+91-9963284016,Bangladeshi,Convicted,2022-04-29
40260,Priya Pandey,Female,54,"65, Gandhi Nagar, Varanasi",+91-9817101102,Indian,At Large,2021-05-01
40261,Amit Pandey,Male,29,"666, Patel Colony, Nagpur",+91-7262617856,Indian,Convicted,2020-10-26
40262,Manoj Reddy,Male,54,"674, MG Road, Surat",+91-7552840623,Indian,Convicted,2023-10-02
40263,Kiran Reddy,Male,35,"445, Gandhi Nagar, Indore",+91-7516457903,Indian,Absconding,2022-06-26
40264,Ravi Verma,Male,38,"114, Nehru Street, Vasai",+91-8240968548,Indian,Convicted,2021-12-07
40265,Meena Bose,Female,42,"993, Patel Colony, Thane",+91-8901455420,Indian,At Large,2021-09-05
40266,Suresh Sharma,Male,37,"457, Gandhi Nagar, Hyderabad",+91-7677687444,Indian,Absconding,2019-10-14
40267,Priya Reddy,Female,30,"434, Nehru Street, Visakhapatnam",+91-7354706015,Indian,Acquitted,2019-12-27
40268,Meena Kumar,Female,22,"768, MG Road, Lucknow",+91-7793588943,Bangladeshi,At Large,2019-06-05
40269,Anita Mishra,Female,30,"169, Shivaji Marg, Patna",+91-7609049902,Pakistani,Arrested,2023-10-24
40270,Usha Shah,Female,49,"727, Gandhi Nagar, Kanpur",+91-8116649713,Sri Lankan,Convicted,2020-04-27
40271,Divya Mishra,Female,28,"765, Nehru Street, Bangalore",+91-7032316421,Indian,Convicted,2023-02-15
40272,Amit Pandey,Male,53,"831, Nehru Street, Surat",+91-7068041116,Indian,Acquitted,2019-12-13
40273,Meena Reddy,Female,30,"78, Shivaji Marg, Chennai",+91-7495502725,Indian,At Large,2022-04-23
40274,Vinod Sharma,Male,30,"368, Patel Colony, Vasai",+91-9205440168,Indian,Absconding,2020-04-25
40275,Girish Reddy,Male,45,"818, Shivaji Marg, Ghaziabad",+91-8078539328,Indian,Arrested,2023-12-22
40276,Sushma Pandey,Female,59,"518, MG Road, Visakhapatnam",+91-7016080685,Indian,Arrested,2021-11-27
40277,Meena Kumar,Female,51,"900, MG Road, Kalyan",+91-7394582396,Indian,At Large,2022-11-18
40278,Pradeep Gupta,Male,43,"308, MG Road, Srinagar",+91-7676840556,Nepali,Acquitted,2022-05-10
40279,Neha Shah,Female,39,"596, MG Road, Chennai",+91-9548109882,Indian,Arrested,2019-10-01
40280,Deepak Verma,Male,26,"412, Shivaji Marg, Bangalore",+91-8592739900,Indian,At Large,2022-08-01
40281,Harish Iyer,Male,45,"235, Shivaji Marg, Mumbai",+91-7337761876,Indian,Absconding,2019-01-22
40282,Rajesh Pandey,Male,20,"802, Shivaji Marg, Surat",+91-9064342020,Indian,At Large,2020-10-28
40283,Padma Pandey,Female,39,"863, Shivaji Marg, Delhi",+91-7495538584,Indian,Absconding,2023-03-25
40284,Usha Kumar,Female,43,"428, MG Road, Ghaziabad",+91-9920825717,Indian,Absconding,2020-10-02
40285,Priya Mishra,Female,48,"655, Shivaji Marg, Hyderabad",+91-9496849451,Indian,Arrested,2021-11-13
40286,Rekha Gupta,Female,41,"643, Shivaji Marg, Thane",+91-8360825493,Indian,Acquitted,2021-07-11
40287,Divya Das,Female,56,"143, MG Road, Indore",+91-8401706280,Indian,At Large,2023-05-15
40288,Sushma Mehta,Female,38,"803, MG Road, Jaipur",+91-8764301592,Indian,Convicted,2022-04-20
40289,Seema Pandey,Female,37,"358, Nehru Street, Surat",+91-8452920100,Indian,Arrested,2020-08-23
40290,Sunil Pandey,Male,37,"699, Gandhi Nagar, Ahmedabad",+91-9304223739,Pakistani,At Large,2022-10-19
40291,Deepak Nair,Male,26,"246, MG Road, Hyderabad",+91-8278484831,Indian,At Large,2022-03-06
40292,Lakshmi Pandey,Female,54,"41, Patel Colony, Bhopal",+91-7061576164,Indian,Acquitted,2020-06-24
40293,Dinesh Rao,Male,22,"634, Gandhi Nagar, Varanasi",+91-9558070174,Indian,Arrested,2019-08-28
40294,Suresh Mishra,Male,49,"539, MG Road, Pune",+91-7852005716,Indian,Acquitted,2019-06-21
40295,Suresh Mehta,Male,26,"531, Patel Colony, Agra",+91-9834980193,Nepali,Absconding,2023-08-16
40296,Rani Joshi,Female,52,"508, Nehru Street, Thane",+91-8712467724,Indian,Arrested,2020-01-16
40297,Suresh Reddy,Male,62,"723, Patel Colony, Hyderabad",+91-7639839669,Indian,Arrested,2023-10-26
40298,Amit Verma,Male,59,"635, Shivaji Marg, Vasai",+91-8440737673,Indian,Acquitted,2020-10-09
40299,Radha Pandey,Female,21,"246, Patel Colony, Indore",+91-9005072787,Indian,Acquitted,2020-03-01
40300,Vikram Shah,Male,40,"783, Patel Colony, Delhi",+91-7595293456,Indian,Absconding,2020-04-29
40301,Rajesh Chopra,Male,57,"787, Shivaji Marg, Meerut",+91-7002842281,Pakistani,Absconding,2023-11-11
40302,Meena Shah,Female,26,"505, Patel Colony, Ghaziabad",+91-9287633794,Indian,Absconding,2022-09-04
40303,Lakshmi Bose,Female,36,"763, Patel Colony, Jaipur",+91-9871955118,Indian,Acquitted,2023-08-15
40304,Kiran Shah,Male,51,"767, Patel Colony, Varanasi",+91-7491721730,Indian,Absconding,2020-10-09
40305,Girish Kumar,Male,19,"398, Shivaji Marg, Jaipur",+91-7278877468,Indian,At Large,2022-02-15
40306,Lakshmi Patel,Female,24,"650, Gandhi Nagar, Ghaziabad",+91-7019867538,Indian,Convicted,2019-06-23
40307,Sushma Pillai,Female,62,"492, Gandhi Nagar, Rajkot",+91-8113509753,Indian,Arrested,2022-08-30
40308,Rajesh Bose,Male,22,"869, Shivaji Marg, Jaipur",+91-7843993405,Indian,Acquitted,2023-08-10
40309,Rahul Singh,Male,25,"544, Shivaji Marg, Nashik",+91-8707313170,Indian,Acquitted,2022-05-01
40310,Kavita Joshi,Female,25,"837, Gandhi Nagar, Ludhiana",+91-8361289996,Indian,Acquitted,2019-12-17
40311,Rekha Mehta,Female,64,"816, Gandhi Nagar, Agra",+91-9555425196,Indian,Acquitted,2020-02-26
40312,Pooja Sharma,Female,64,"646, MG Road, Kanpur",+91-7810471824,Indian,Convicted,2020-08-10
40313,Harish Pillai,Male,44,"500, Gandhi Nagar, Rajkot",+91-9855433623,Indian,Acquitted,2023-02-26
40314,Kavita Verma,Female,54,"586, Nehru Street, Srinagar",+91-8155167228,Indian,Absconding,2019-02-09
40315,Lakshmi Rao,Female,62,"141, Nehru Street, Kalyan",+91-9982822689,Indian,Convicted,2021-05-26
40316,Padma Mehta,Female,63,"619, Patel Colony, Chennai",+91-7685834539,Indian,At Large,2022-01-06
40317,Dinesh Reddy,Male,39,"246, MG Road, Rajkot",+91-8781436491,Indian,Arrested,2022-04-05
40318,Sunita Sharma,Female,44,"673, Gandhi Nagar, Jaipur",+91-8224472018,Indian,Absconding,2023-12-13
40319,Seema Patel,Female,47,"153, MG Road, Bhopal",+91-9269696559,Indian,At Large,2022-09-29
40320,Manoj Kumar,Male,44,"254, Nehru Street, Ludhiana",+91-7270842187,Indian,Acquitted,2019-07-31
40321,Divya Mishra,Female,24,"345, Patel Colony, Bangalore",+91-8491915274,Indian,Arrested,2019-01-16
40322,Padma Pillai,Female,27,"408, Shivaji Marg, Chennai",+91-7202364447,Indian,Absconding,2021-12-12
40323,Radha Bose,Female,52,"296, Nehru Street, Thane",+91-7774112075,Indian,At Large,2021-08-24
40324,Kiran Patel,Male,34,"912, Nehru Street, Ghaziabad",+91-8493738152,Indian,Absconding,2021-05-27
40325,Nisha Mishra,Female,32,"901, Gandhi Nagar, Delhi",+91-8344170495,Indian,Convicted,2023-02-15
40326,Manoj Kumar,Male,19,"437, Nehru Street, Varanasi",+91-8551808476,Indian,At Large,2020-02-15
40327,Nitin Verma,Male,53,"71, Patel Colony, Kalyan",+91-8214167798,Pakistani,Convicted,2020-09-25
40328,Rekha Das,Female,44,"323, Nehru Street, Indore",+91-9407743329,Indian,At Large,2019-10-17
40329,Suresh Tiwari,Male,58,"743, Gandhi Nagar, Nashik",+91-8071268230,Indian,At Large,2023-04-21
40330,Sushma Mishra,Female,31,"759, Nehru Street, Chennai",+91-7353353100,Indian,At Large,2023-12-11
40331,Manoj Das,Male,18,"698, Shivaji Marg, Agra",+91-7427862620,Indian,Acquitted,2023-09-10
40332,Lakshmi Nair,Female,25,"435, Shivaji Marg, Kalyan",+91-8309641961,Indian,Absconding,2019-03-17
40333,Vikram Bose,Male,38,"515, Shivaji Marg, Mumbai",+91-9569302640,Indian,At Large,2019-06-04
40334,Meena Iyer,Female,48,"461, Nehru Street, Vasai",+91-8956681857,Indian,Arrested,2020-03-26
40335,Suresh Joshi,Male,58,"128, Nehru Street, Varanasi",+91-8071500360,Indian,At Large,2022-09-18
40336,Deepak Joshi,Male,49,"3, Shivaji Marg, Surat",+91-8189289277,Indian,At Large,2020-03-06
40337,Kiran Reddy,Male,61,"277, Patel Colony, Nagpur",+91-7959964707,Indian,Arrested,2021-05-31
40338,Geeta Rao,Female,49,"985, Gandhi Nagar, Hyderabad",+91-7439114260,Pakistani,Arrested,2021-11-18
40339,Ajay Iyer,Male,62,"70, MG Road, Hyderabad",+91-9737298913,Nepali,At Large,2022-05-07
40340,Rekha Das,Female,32,"262, Nehru Street, Ludhiana",+91-9435772150,Indian,At Large,2021-01-20
40341,Pooja Nair,Female,18,"718, Shivaji Marg, Nashik",+91-7128902655,Sri Lankan,Acquitted,2020-04-19
40342,Neha Gupta,Female,31,"998, Shivaji Marg, Jaipur",+91-8155619702,Nepali,Arrested,2023-05-11
40343,Kiran Reddy,Male,28,"298, Patel Colony, Srinagar",+91-7947519344,Indian,Absconding,2022-11-08
40344,Anjali Patel,Female,59,"856, Shivaji Marg, Ghaziabad",+91-9669131380,Indian,Arrested,2020-11-27
40345,Nitin Nair,Male,64,"814, Shivaji Marg, Jaipur",+91-9218379532,Indian,Acquitted,2023-09-15
40346,Rani Gupta,Female,37,"275, Shivaji Marg, Visakhapatnam",+91-7242494470,Indian,Absconding,2020-12-03
40347,Ajay Singh,Male,26,"463, Shivaji Marg, Pune",+91-9924271020,Indian,Acquitted,2022-07-26
40348,Anita Rao,Female,50,"348, MG Road, Faridabad",+91-9717226998,Indian,At Large,2021-11-27
40349,Priya Mehta,Female,33,"577, MG Road, Patna",+91-8719037686,Indian,At Large,2022-07-01
40350,Sunil Chopra,Male,54,"295, MG Road, Bhopal",+91-9551849406,Indian,Convicted,2021-01-17
40351,Nitin Verma,Male,57,"419, Shivaji Marg, Srinagar",+91-7426995692,Indian,Absconding,2023-09-04
40352,Rani Rao,Female,31,"446, Patel Colony, Patna",+91-9000192303,Indian,Convicted,2022-09-26
40353,Geeta Joshi,Female,27,"610, MG Road, Meerut",+91-7662523658,Indian,Absconding,2020-01-31
40354,Vinod Singh,Male,30,"580, Gandhi Nagar, Chennai",+91-9820063172,Indian,Arrested,2020-03-18
40355,Rani Pillai,Female,64,"447, Gandhi Nagar, Mumbai",+91-8196412398,Indian,Convicted,2021-07-16
40356,Pradeep Sharma,Male,48,"148, MG Road, Chennai",+91-7131460978,Indian,At Large,2023-06-15
40357,Rahul Iyer,Male,61,"844, Nehru Street, Ludhiana",+91-7597771805,Indian,Absconding,2019-03-11
40358,Sanjay Das,Male,65,"575, Nehru Street, Chennai",+91-9139040860,Indian,Arrested,2021-05-23
40359,Priya Pandey,Female,50,"57, Shivaji Marg, Ghaziabad",+91-7595823738,Indian,Absconding,2022-10-26
40360,Priya Sharma,Female,36,"118, Patel Colony, Kolkata",+91-9295566445,Indian,Convicted,2019-08-25
40361,Sunita Joshi,Female,38,"536, Nehru Street, Bhopal",+91-8203592723,Indian,Acquitted,2022-12-31
40362,Naveen Sharma,Male,61,"196, Patel Colony, Delhi",+91-9327502408,Indian,At Large,2019-09-09
40363,Suresh Verma,Male,49,"776, Nehru Street, Nashik",+91-8662954507,Indian,At Large,2022-01-07
40364,Girish Verma,Male,42,"354, Patel Colony, Bangalore",+91-8260438274,Indian,Convicted,2019-01-10
40365,Neha Tiwari,Female,39,"100, Patel Colony, Patna",+91-8126628751,Indian,At Large,2023-01-29
40366,Meena Chopra,Female,41,"426, Nehru Street, Bhopal",+91-8273604851,Indian,Arrested,2019-12-05
40367,Sanjay Verma,Male,42,"522, Shivaji Marg, Bangalore",+91-7487105541,Nepali,Acquitted,2020-05-02
40368,Lakshmi Reddy,Female,56,"648, MG Road, Varanasi",+91-8839277491,Indian,Convicted,2019-10-23
40369,Neha Pillai,Female,40,"585, Nehru Street, Kalyan",+91-8240986973,Indian,Arrested,2023-08-19
40370,Rekha Patel,Female,54,"697, Gandhi Nagar, Patna",+91-8998822073,Indian,Convicted,2022-05-23
40371,Padma Gupta,Female,23,"970, Nehru Street, Faridabad",+91-9393144698,Indian,Absconding,2021-10-23
40372,Priya Pillai,Female,55,"331, MG Road, Visakhapatnam",+91-8163932554,Indian,At Large,2023-02-19
40373,Rahul Rao,Male,48,"645, Shivaji Marg, Bangalore",+91-9855919269,Indian,Acquitted,2022-03-25
40374,Usha Pandey,Female,53,"81, MG Road, Nashik",+91-8739585539,Indian,Convicted,2019-08-12
40375,Rani Joshi,Female,36,"788, Gandhi Nagar, Kolkata",+91-8556134018,Indian,Absconding,2021-11-29
40376,Priya Pillai,Female,29,"156, Gandhi Nagar, Delhi",+91-8848989267,Indian,Acquitted,2020-08-04
40377,Sunil Tiwari,Male,19,"967, Gandhi Nagar, Agra",+91-7216832052,Indian,Acquitted,2022-01-03
40378,Naveen Gupta,Male,60,"22, MG Road, Nashik",+91-9331609864,Indian,Absconding,2022-10-06
40379,Radha Singh,Female,24,"305, MG Road, Ghaziabad",+91-8571529993,Indian,Acquitted,2020-10-21
40380,Usha Mehta,Female,39,"254, Shivaji Marg, Chennai",+91-9290042348,Indian,Absconding,2021-08-16
40381,Kavita Verma,Female,31,"504, Patel Colony, Agra",+91-9887052992,Indian,Acquitted,2020-05-10
40382,Nitin Verma,Male,53,"941, MG Road, Kanpur",+91-9363540919,Indian,Convicted,2021-04-12
40383,Rekha Mishra,Female,55,"409, Nehru Street, Patna",+91-8399765865,Nepali,Absconding,2019-10-26
40384,Rajesh Bose,Male,25,"12, Patel Colony, Thane",+91-7326637705,Indian,Absconding,2019-01-15
40385,Rekha Reddy,Female,59,"671, Gandhi Nagar, Nagpur",+91-7780640528,Indian,Arrested,2020-09-28
40386,Seema Mehta,Female,55,"394, Shivaji Marg, Ghaziabad",+91-9976596736,Indian,Acquitted,2019-11-27
40387,Nisha Reddy,Female,27,"364, Gandhi Nagar, Bangalore",+91-7473957436,Nepali,Arrested,2021-07-05
40388,Neha Rao,Female,38,"603, MG Road, Visakhapatnam",+91-9540748592,Indian,Absconding,2023-01-14
40389,Sushma Gupta,Female,18,"998, Nehru Street, Faridabad",+91-7018997672,Indian,At Large,2020-01-06
40390,Rajesh Chopra,Male,57,"508, Patel Colony, Patna",+91-9999061139,Indian,Acquitted,2020-12-17
40391,Kavita Singh,Female,26,"177, MG Road, Delhi",+91-7663972771,Pakistani,Absconding,2022-01-20
40392,Radha Kumar,Female,22,"983, Patel Colony, Bhopal",+91-7901575759,Indian,Convicted,2022-11-14
40393,Sushma Kumar,Female,18,"114, Patel Colony, Bhopal",+91-7358281837,Indian,Convicted,2020-06-29
40394,Radha Bose,Female,29,"680, Patel Colony, Varanasi",+91-9509810632,Indian,At Large,2019-06-02
40395,Seema Mishra,Female,24,"485, Shivaji Marg, Nashik",+91-8452498895,Indian,Convicted,2021-01-02
40396,Meena Gupta,Female,40,"248, Nehru Street, Indore",+91-8371984000,Indian,Arrested,2021-11-18
40397,Vinod Patel,Male,46,"602, Patel Colony, Vasai",+91-8632601238,Indian,Absconding,2022-02-14
40398,Anjali Mishra,Female,26,"349, Patel Colony, Lucknow",+91-7376033472,Indian,Absconding,2022-10-14
40399,Rajesh Reddy,Male,24,"874, Patel Colony, Ahmedabad",+91-8446308489,Indian,At Large,2019-04-10
40400,Kavita Gupta,Female,45,"801, Patel Colony, Mumbai",+91-7621104052,Indian,Absconding,2021-03-05
40401,Lakshmi Singh,Female,65,"945, Nehru Street, Varanasi",+91-7446563916,Bangladeshi,Absconding,2019-09-18
40402,Priya Verma,Female,36,"67, Shivaji Marg, Srinagar",+91-8738317880,Indian,At Large,2023-06-15
40403,Geeta Patel,Female,30,"197, Patel Colony, Delhi",+91-9316084551,Indian,Convicted,2019-09-22
40404,Rekha Rao,Female,33,"909, Nehru Street, Pune",+91-7323489106,Indian,Acquitted,2023-03-11
40405,Deepak Das,Male,26,"149, Nehru Street, Thane",+91-8227146515,Indian,At Large,2022-09-08
40406,Geeta Chopra,Female,57,"339, Patel Colony, Delhi",+91-8293821722,Bangladeshi,Arrested,2020-03-14
40407,Neha Sharma,Female,30,"912, Gandhi Nagar, Vasai",+91-9844701190,Nepali,Arrested,2020-02-11
40408,Ajay Bose,Male,60,"888, Shivaji Marg, Agra",+91-9853351815,Indian,Arrested,2020-01-17
40409,Pooja Sharma,Female,46,"359, Patel Colony, Lucknow",+91-8120803830,Indian,Convicted,2019-09-17
40410,Ajay Nair,Male,61,"340, MG Road, Mumbai",+91-7920988105,Bangladeshi,Convicted,2020-01-16
40411,Padma Iyer,Female,62,"408, MG Road, Nashik",+91-8810965911,Indian,Convicted,2022-08-09
40412,Ajay Bose,Male,53,"650, Gandhi Nagar, Kalyan",+91-9760096931,Indian,Arrested,2019-12-05
40413,Sunita Mishra,Female,54,"111, Gandhi Nagar, Ludhiana",+91-9138806511,Indian,Arrested,2022-04-11
40414,Padma Chopra,Female,56,"309, Shivaji Marg, Patna",+91-8838746087,Indian,Arrested,2019-06-07
40415,Divya Bose,Female,58,"767, Gandhi Nagar, Bhopal",+91-9396981656,Pakistani,Arrested,2021-05-29
40416,Pooja Pandey,Female,29,"523, Patel Colony, Varanasi",+91-9605347669,Indian,Arrested,2021-06-16
40417,Ravi Gupta,Male,24,"455, MG Road, Kanpur",+91-7283525848,Indian,At Large,2020-05-21
40418,Rajesh Iyer,Male,30,"598, Nehru Street, Kanpur",+91-8536044173,Indian,Acquitted,2020-11-24
40419,Deepak Kumar,Male,33,"42, MG Road, Indore",+91-9724356560,Indian,At Large,2019-03-04
40420,Lakshmi Das,Female,50,"131, Gandhi Nagar, Bangalore",+91-9728898787,Bangladeshi,Acquitted,2022-06-06
40421,Anjali Singh,Female,45,"914, MG Road, Ludhiana",+91-9015903616,Indian,Absconding,2023-01-28
